song,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,genre
Pull Dat Cash Out/December (with Mike WiLL Made-It feat. Lil 1),Trouble,0.0377,0.84,212430,0.49,0.0,2,0.1009999999999999,-6.367000000000001,1,0.214,139.975,4,0.0864,0,metal
Rider (with Mike WiLL Made-It feat. Quavo & Fetty Wap),Trouble,0.0226,0.675,231781,0.7929999999999999,0.0,11,0.11,-4.806,0,0.106,169.96,4,0.375,1,metal
Haven,Unprocessed,7.8e-5,0.302,367154,0.962,0.213,0,0.17,-2.812,1,0.2019999999999999,129.384,4,0.481,12,metal
Self-Affliction,Ursus,0.000556,0.372,245800,0.989,0.00026,8,0.369,-3.745,1,0.188,174.96,4,0.111,15,metal
Lumen,Valis Ablaze,0.000183,0.358,355945,0.972,0.00947,5,0.299,-3.51,0,0.148,175.063,3,0.391,23,metal
Outlive Them All,Visigoth,0.0002089999999999,0.344,272805,0.983,0.0,0,0.311,-3.426,1,0.142,159.994,4,0.251,29,metal
Warrior Queen,Visigoth,0.00162,0.3929999999999999,328752,0.902,5.3e-6,11,0.141,-3.442,0,0.0658,84.917,4,0.321,33,metal
Ritual Night,Visions of Atlantis,4.4e-5,0.26,238680,0.713,0.00411,2,0.09,-9.139,0,0.045,103.42,3,0.32,16,metal
The Deep & The Dark,Visions of Atlantis,0.000582,0.4629999999999999,247693,0.701,0.0509,8,0.119,-8.798,1,0.033,82.52799999999999,4,0.309,26,metal
The Silent Mutiny,Visions of Atlantis,0.000111,0.512,225413,0.773,5.15e-5,2,0.0939,-7.97,0,0.0317,100.041,4,0.614,21,metal
Gradus,Vitalism,0.000102,0.286,312868,0.961,0.94,2,0.158,-4.4830000000000005,1,0.12,146.912,4,0.0395,36,metal
Enter Sandman - Live from Telia Parken,Volbeat,0.000543,0.222,237015,0.967,0.359,9,0.7190000000000001,-6.977,1,0.132,138.35,4,0.38,40,metal
Heaven Nor Hell - Live from Telia Parken,Volbeat,3.1e-5,0.347,205156,0.932,0.133,8,0.15,-6.353,1,0.0514,133.43,4,0.42,45,metal
Let It Burn - Live from Telia Parken,Volbeat,1.19e-5,0.3279999999999999,229878,0.939,0.0935,7,0.99,-6.2170000000000005,1,0.0641,108.728,4,0.391,44,metal
Lola Montez - Live from Telia Parken,Volbeat,0.000167,0.1939999999999999,325277,0.911,0.0305,2,0.6990000000000001,-6.711,1,0.0738,145.374,4,0.433,46,metal
Maybellene I Hofteholder - Live from Telia Parken,Volbeat,0.00173,0.272,234055,0.935,0.00926,0,0.971,-7.305,1,0.0599,98.102,4,0.204,40,metal
Interstellar,Voyager,0.949,0.147,174167,0.111,0.973,7,0.1119999999999999,-20.203,0,0.0345,70.232,4,0.0373,50,metal
Journey Within,Voyager,0.992,0.413,195797,0.0222,0.932,9,0.105,-19.967,0,0.0497,129.809,5,0.0926,43,metal
The Calling,Voyager,0.956,0.299,184818,0.0453,0.917,0,0.0915,-23.925,1,0.0458,72.393,4,0.0358,39,metal
Towards the Light,Voyager,0.905,0.239,213000,0.0491,0.932,0,0.111,-19.938,1,0.0371,120.386,4,0.035,37,metal
「儚くも美しいのは」,WagakkiBand,0.0038,0.491,228667,0.966,0.0,4,0.452,-2.734,0,0.16,155.023,4,0.597,36,metal
君がいない街,WagakkiBand,0.188,0.406,257067,0.936,5.49e-6,6,0.282,-3.3310000000000004,0,0.1009999999999999,195.678,4,0.4539999999999999,31,metal
細雪,WagakkiBand,0.0012,0.3379999999999999,237840,0.941,0.0,2,0.342,-2.647,0,0.156,179.97799999999998,4,0.466,43,metal
Gravity - Stripped,Wage War,0.606,0.331,235680,0.6809999999999999,0.0,0,0.121,-6.388999999999999,0,0.034,164.84099999999998,4,0.223,43,metal
Nuclear Alchemy,Watain,5.72e-6,0.325,188332,0.937,0.8370000000000001,11,0.165,-10.59,0,0.086,127.506,4,0.108,39,metal
Three Sisters,Windhand,1.66e-5,0.186,838800,0.5870000000000001,0.521,0,0.126,-7.606,1,0.0396,125.317,5,0.0549,21,metal
Bra,Wolvesa,0.00323,0.804,144405,0.7090000000000001,0.918,6,0.143,-9.389,1,0.0382,122.947,4,0.5820000000000001,0,metal
Eternta,Wolvesa,0.000205,0.867,144405,0.308,0.92,11,0.109,-8.241,0,0.0584,123.009,4,0.711,0,metal
Hawana - Original mix,Wolvesa,3.6200000000000006e-5,0.813,124016,0.546,0.931,8,0.0477,-10.499,1,0.0882,120.025,3,0.7090000000000001,0,metal
Always Crush Me,Wreck and Reference,0.1119999999999999,0.429,165342,0.985,0.0021,1,0.108,-5.534,0,0.33,117.183,4,0.0977,9,metal
Reticent,Zeolite,9.08e-6,0.308,124800,0.88,0.768,11,0.41,-5.091,1,0.0889,124.798,3,0.131,8,metal
quiet,wuf,0.225,0.7509999999999999,86891,0.4589999999999999,0.93,6,0.0643,-8.144,1,0.0468,80.169,4,0.866,23,metal
Big Matic Nah Laugh,Aidonia,0.418,0.608,150727,0.757,0.0,2,0.324,-3.67,1,0.325,67.229,4,0.45,20,reggae
Helter Skelter,Alkaline,0.0397,0.723,142000,0.873,0.0,7,0.301,-3.357,1,0.148,123.752,4,0.609,28,reggae
Juggernaut,Alkaline,0.087,0.774,180620,0.7809999999999999,0.0,6,0.638,-3.239,1,0.0628,101.04,4,0.7140000000000001,54,reggae
100 Boys wit Me,AllStarPlayers,0.000525,0.62,103811,0.607,0.895,1,0.121,-8.217,1,0.3429999999999999,130.634,5,0.88,16,reggae
5 Bill Meal,AllStarPlayers,0.307,0.983,98612,0.437,0.162,0,0.126,-14.664,1,0.41,130.096,4,0.974,0,reggae
Ain't Trippin' if You Deal,AllStarPlayers,0.0792,0.86,103079,0.431,0.7709999999999999,7,0.0872,-13.489,0,0.1009999999999999,129.993,4,0.446,14,reggae
Blow You Out Like a Candle,AllStarPlayers,0.294,0.7140000000000001,103863,0.518,0.0018399999999999,5,0.075,-10.295,0,0.0408,97.436,1,0.963,16,reggae
Coming Right Back,AllStarPlayers,0.37,0.5710000000000001,101381,0.58,0.486,0,0.176,-9.985,1,0.0363,130.077,1,0.967,16,reggae
Drop It in the Spot,AllStarPlayers,0.201,0.8170000000000001,97541,0.774,0.732,0,0.0634,-10.548,1,0.0964,130.092,4,0.98,15,reggae
Gang wit Me,AllStarPlayers,0.6609999999999999,0.8170000000000001,98638,0.508,0.921,0,0.0768,-10.789,1,0.0668,130.119,3,0.895,0,reggae
Go Hard for You,AllStarPlayers,0.409,0.754,99291,0.901,0.897,10,0.0486,-6.363,1,0.191,129.97899999999998,5,0.999,0,reggae
Got Turned in by My Own Boys,AllStarPlayers,0.133,0.471,101904,0.8859999999999999,0.889,0,0.178,-6.27,1,0.0397,129.96200000000002,4,0.638,15,reggae
IDK Whos wIt Me,AllStarPlayers,0.0505,0.871,98482,0.727,0.0614,9,0.0409,-10.615,0,0.0454,130.19899999999998,5,0.983,16,reggae
Lame Be a Lame,AllStarPlayers,0.0125,0.644,97384,0.451,0.958,4,0.11,-10.864,1,0.0523,130.1,4,0.762,15,reggae
Let the Game Be the Game,AllStarPlayers,0.81,0.599,101460,0.282,0.969,7,0.184,-11.307,1,0.0561,130.011,4,0.989,15,reggae
Life of Dope Boy,AllStarPlayers,0.3829999999999999,0.654,98325,0.429,0.953,10,0.111,-12.299,0,0.0758,130.00799999999998,4,0.977,16,reggae
Lying What I Spend,AllStarPlayers,0.0163,0.557,101590,0.55,0.000322,9,0.325,-13.187,0,0.3339999999999999,129.44799999999998,5,0.912,0,reggae
Made Bands In,AllStarPlayers,0.7879999999999999,0.848,96366,0.408,0.139,0,0.0876,-11.644,1,0.0767,130.003,4,0.917,16,reggae
Made Couple Bands Off the Stove,AllStarPlayers,0.13,0.764,96183,0.337,0.94,2,0.0915,-13.329,0,0.371,130.145,4,0.913,16,reggae
Make Double Tonight,AllStarPlayers,0.0505,0.588,105064,0.5670000000000001,0.961,0,0.114,-9.51,1,0.0384,130.034,4,0.345,15,reggae
Mans Took Off,AllStarPlayers,0.0103,0.857,102034,0.3979999999999999,0.8029999999999999,0,0.0507,-11.634,1,0.187,130.05100000000002,3,0.971,15,reggae
Out Here in Traffic,AllStarPlayers,0.000629,0.841,96549,0.467,0.83,0,0.0966,-15.048,1,0.0663,130.053,4,0.952,15,reggae
Problem wit Commas,AllStarPlayers,0.022,0.337,103001,0.684,0.628,10,0.133,-8.023,1,0.0627,194.823,3,0.445,0,reggae
Pull Up on Em,AllStarPlayers,0.1,0.622,96627,0.564,0.902,1,0.124,-8.082,1,0.0316,129.935,1,0.355,16,reggae
Reason I Go Hard,AllStarPlayers,2.1e-5,0.774,110002,0.805,0.779,0,0.124,-10.056,1,0.0533,130.089,4,0.8290000000000001,15,reggae
Same Goals,AllStarPlayers,0.759,0.754,97280,0.568,0.96,0,0.155,-7.108,1,0.0487,129.94899999999998,4,0.897,15,reggae
Shooter wit Me,AllStarPlayers,0.0204,0.715,96496,0.462,0.8059999999999999,0,0.152,-9.911,1,0.0431,129.987,4,0.618,0,reggae
Smoke You Like Hooka,AllStarPlayers,0.0004849999999999,0.5539999999999999,97437,0.6,0.939,7,0.186,-11.175999999999998,1,0.0375,129.934,3,0.5760000000000001,0,reggae
Still Make Bands,AllStarPlayers,0.000348,0.892,97411,0.7490000000000001,0.0585,5,0.0557,-7.302,1,0.0581,130.192,4,0.315,14,reggae
They Snitch,AllStarPlayers,0.0714,0.81,104411,0.514,0.032,0,0.0586,-11.5,1,0.0626,129.996,3,0.779,14,reggae
Want That Coke Spot,AllStarPlayers,0.0317,0.904,104882,0.344,0.873,9,0.389,-14.177,0,0.119,130.011,4,0.5479999999999999,15,reggae
We Selling Coke,AllStarPlayers,4.55e-5,0.0,98116,0.366,6.97e-6,9,0.0437,-16.762999999999998,0,0.0,0.0,0,0.0,16,reggae
You Being Greedy,AllStarPlayers,0.386,0.794,102034,0.989,0.8490000000000001,0,0.0638,-11.598,1,0.043,129.999,4,0.932,15,reggae
Anderson Way,Alpha Grand,0.00702,0.6679999999999999,146345,0.4679999999999999,0.962,5,0.337,-15.264,0,0.0503,123.548,4,0.92,0,reggae
Are You In That Movie?,Alpha Grand,0.00586,0.4529999999999999,145468,0.708,0.721,10,0.105,-14.876,0,0.0413,123.622,4,0.257,0,reggae
Chokers,Alpha Grand,0.00029,0.2269999999999999,159147,0.586,0.887,1,0.3339999999999999,-15.028,1,0.0311,81.242,4,0.247,0,reggae
Fresh Fate,Alpha Grand,0.000246,0.441,160287,0.7070000000000001,0.7829999999999999,1,0.37,-13.902,0,0.0433,123.531,4,0.385,0,reggae
Home Rentals,Alpha Grand,0.000207,0.461,177123,0.499,0.872,6,0.135,-13.936,1,0.0316,123.643,4,0.622,0,reggae
In My Blood,Alpha Grand,0.0111,0.483,152922,0.542,0.835,9,0.173,-14.527,1,0.0314,123.613,4,0.349,0,reggae
Lasers,Alpha Grand,0.000121,0.534,83124,0.318,0.835,11,0.0788,-16.413,1,0.0371,123.586,3,0.7140000000000001,0,reggae
So Far Away,Alpha Grand,0.000388,0.527,145819,0.54,0.909,1,0.147,-14.422,1,0.0375,123.654,4,0.467,0,reggae
Sort,Alpha Grand,9.32e-5,0.474,81721,0.77,0.74,6,0.346,-14.397,1,0.0338,123.595,4,0.763,0,reggae
Twitching Time,Alpha Grand,0.0131,0.736,130123,0.58,0.81,2,0.306,-15.124,1,0.0588,123.655,4,0.564,0,reggae
Zoo,Alpha Grand,0.000279,0.715,103906,0.527,0.693,3,0.179,-14.796,0,0.0524,123.601,4,0.267,0,reggae
El Camino,Andando Descalzo,0.0274,0.597,173089,0.701,4.91e-6,7,0.124,-12.003,1,0.0301,100.008,4,0.7709999999999999,42,reggae
I Don't Wanna Go,Ballyhoo!,0.000261,0.516,200471,0.945,3.13e-5,1,0.29,-4.418,0,0.08,170.03400000000002,4,0.7929999999999999,38,reggae
This Chick Is Wack,Ballyhoo!,0.225,0.732,224143,0.738,0.0,7,0.396,-6.186,1,0.0547,140.05200000000002,4,0.887,36,reggae
Anjing Kacili,Bassgilano Revolution,0.0482,0.81,207569,0.91,2.29e-5,0,0.0747,-4.658,1,0.0349,133.0,4,0.905,7,reggae
Dancehall President,Beenie Man,0.121,0.5720000000000001,191300,0.868,0.0,6,0.129,-6.255,0,0.315,104.401,4,0.8370000000000001,23,reggae
God Inna Mi Heart,Beenie Man,0.2319999999999999,0.607,175734,0.74,0.0,0,0.133,-6.662999999999999,1,0.126,126.175,3,0.705,16,reggae
Money Fi Run,Beenie Man,0.111,0.614,215144,0.736,0.0,0,0.0958,-6.946000000000001,1,0.176,92.029,4,0.897,20,reggae
Let's All Unite,Blaze Mob,0.1159999999999999,0.69,238525,0.633,0.0,2,0.281,-6.7410000000000005,0,0.238,140.034,4,0.862,0,reggae
Nuestra Libertad - Acustico,Bloco do Caos,0.456,0.736,263454,0.5539999999999999,0.0,11,0.4379999999999999,-7.002000000000001,0,0.172,142.94,4,0.672,27,reggae
Rudolph the Red,Bobou,0.0389,0.764,161438,0.585,1.17e-5,9,0.372,-8.301,1,0.1639999999999999,139.02,4,0.381,20,reggae
War Lord,Bounty Killer,0.14,0.8170000000000001,264333,0.5329999999999999,0.0,1,0.317,-15.394,1,0.424,94.217,4,0.8009999999999999,10,reggae
Mellow Mood,Bunny Wailer,0.0671,0.7979999999999999,230747,0.521,0.475,7,0.0529,-11.446,1,0.192,80.89399999999999,4,0.7829999999999999,29,reggae
Cultivation,Burning Spear,0.0171,0.732,250333,0.423,0.304,11,0.184,-12.764,0,0.0743,138.931,4,0.515,25,reggae
Cut Off,Busy Signal,0.0171,0.8490000000000001,191147,0.778,7.43e-6,0,0.068,-6.029,1,0.175,93.042,4,0.943,23,reggae
Girl You a Champion,Busy Signal,0.181,0.8440000000000001,168500,0.7070000000000001,0.0615,6,0.0775,-6.249,0,0.0686,98.033,4,0.74,37,reggae
Kotch it,Busy Signal,0.0492,0.8440000000000001,147383,0.7090000000000001,0.000267,9,0.0615,-5.017,1,0.0725,99.977,4,0.578,16,reggae
Party Heaven,Busy Signal,0.335,0.952,258191,0.76,0.0104,7,0.0926,-6.184,1,0.352,123.989,4,0.578,0,reggae
Party Night,Busy Signal,0.215,0.818,193019,0.81,0.0675,1,0.076,-6.884,1,0.0418,102.003,4,0.7809999999999999,18,reggae
RWY,CRSB,0.778,0.7240000000000001,212409,0.3989999999999999,0.0204,11,0.136,-12.306,1,0.0657,99.962,4,0.38,17,reggae
Keep It Real,Cali P,0.309,0.721,202766,0.632,0.0,7,0.125,-5.597,0,0.0464,114.872,4,0.903,12,reggae
Better Days,Capleton,0.1669999999999999,0.691,214693,0.524,1.68e-6,5,0.0776,-11.284,1,0.223,85.022,4,0.59,11,reggae
Free,Capleton,0.391,0.419,190955,0.8340000000000001,0.0,7,0.0647,-6.365,1,0.367,153.579,4,0.747,12,reggae
Ganja Call (Feat I-Atom),Capleton,0.242,0.774,239099,0.536,0.0,9,0.091,-6.361000000000001,1,0.26,145.94,4,0.866,24,reggae
Nuh Have No Love,Capleton,0.0217,0.7040000000000001,227654,0.5379999999999999,0.0,7,0.0484,-11.52,1,0.287,79.583,4,0.655,19,reggae
One Guh,Capleton,0.151,0.768,195957,0.8009999999999999,0.0,4,0.123,-4.612,0,0.406,93.728,4,0.591,22,reggae
Tun Up Dat,Capleton,0.351,0.912,142524,0.915,0.0,1,0.091,-4.738,0,0.273,110.99,4,0.923,9,reggae
Come Back Tomorrow (Haffi Come Back),Ce'Cile,0.2739999999999999,0.825,193541,0.865,0.00715,10,0.774,-4.914,0,0.1969999999999999,98.009,4,0.887,21,reggae
"Aloha Ke Akua (feat. Kapena, David Fohe & Avion Blackman)",Christafari,0.131,0.762,294858,0.633,3.7e-5,8,0.3429999999999999,-7.786,0,0.0691,120.051,4,0.863,24,reggae
Good Good Father (feat. Avion Blackman),Christafari,0.275,0.682,248858,0.6890000000000001,0.000878,9,0.1169999999999999,-8.91,1,0.0407,157.951,4,0.87,35,reggae
Make Me Say Ooh (feat. Avion Blackman),Christafari,0.235,0.774,278113,0.591,0.00258,2,0.0741,-8.524,1,0.0384,119.976,4,0.665,25,reggae
Original Love (feat. Dillavou & Avion Blackman),Christafari,0.0301,0.715,304761,0.858,0.0,8,0.196,-7.315,0,0.0686,156.05,4,0.902,31,reggae
Surely Goodness (feat. Avion Blackman),Christafari,0.106,0.679,280134,0.921,2.82e-6,7,0.0533,-7.207999999999999,0,0.0604,145.968,4,0.898,25,reggae
The Love of Jah,Christafari,0.42,0.6809999999999999,271116,0.445,0.0002569999999999,5,0.17,-11.75,1,0.0353,136.001,4,0.575,19,reggae
What Is the Difference? (Intro),Christafari,0.7390000000000001,0.489,127045,0.493,0.000157,2,0.545,-16.526,0,0.3779999999999999,82.36200000000001,3,0.6659999999999999,17,reggae
What a Beautiful Name (feat. Avion Blackman),Christafari,0.325,0.633,297322,0.562,0.000242,0,0.126,-10.021,1,0.0284,149.976,4,0.618,33,reggae
Wherever Your Treasure Is,Christafari,0.152,0.757,275940,0.7170000000000001,0.0,7,0.0448,-8.021,1,0.124,134.005,4,0.87,19,reggae
Your Beauty Chases Me (feat. Kevin Kinsella & Avion Blackman),Christafari,0.11,0.6679999999999999,315060,0.6759999999999999,3.68e-5,7,0.0929,-7.727,1,0.0363,147.981,4,0.898,19,reggae
Your House (feat. Avion Blackman),Christafari,0.0139,0.648,269258,0.82,5.73e-5,7,0.608,-8.752,0,0.0407,155.974,4,0.747,22,reggae
I Can - J.L.L Remix,Chronixx,0.3989999999999999,0.6609999999999999,283774,0.467,1.18e-6,0,0.0892,-5.49,1,0.1689999999999999,102.982,4,0.431,26,reggae
Life Over Death - Green Lion Crew Remix,Chronixx,0.145,0.626,212937,0.65,0.0,1,0.3,-7.939,0,0.156,91.659,4,0.3879999999999999,27,reggae
Life Over Death - SoundPonics Remix,Chronixx,0.366,0.71,225489,0.642,0.0,11,0.148,-7.548999999999999,1,0.0659,91.982,4,0.47,19,reggae
Life Over Death - Suns of Dub Remix,Chronixx,0.0107,0.601,232968,0.564,0.127,8,0.238,-10.847,0,0.0542,91.96,4,0.242,22,reggae
Life Over Death - Zion I Kings Remix,Chronixx,0.176,0.552,212745,0.64,0.0,8,0.0545,-9.076,0,0.171,91.631,4,0.521,20,reggae
Tension,City Kay,0.516,0.726,218920,0.41,5.0e-5,0,0.0992,-9.328,1,0.0342,129.95600000000002,4,0.1939999999999999,13,reggae
Give Thanks,Clear Conscience,0.25,0.823,203507,0.525,0.0,11,0.123,-12.04,0,0.0365,124.988,4,0.75,17,reggae
Bounce It,Collie Buddz,0.1669999999999999,0.933,189699,0.515,0.0,2,0.0446,-6.731,0,0.139,110.014,4,0.8109999999999999,63,reggae
Legal Now,Collie Buddz,0.103,0.715,196986,0.768,0.0,4,0.307,-4.29,1,0.201,79.994,4,0.901,49,reggae
Champion,Common Kings,0.82,0.542,223200,0.6709999999999999,0.0,0,0.0829,-4.3260000000000005,1,0.13,98.531,4,0.618,51,reggae
Llevarte Allí,Cultura Profética,0.307,0.774,280313,0.584,0.00211,11,0.13,-7.886,0,0.0582,127.998,4,0.6920000000000001,62,reggae
Medication,Damian Marley,0.0341,0.8590000000000001,222200,0.408,0.0,10,0.216,-12.433,0,0.344,84.991,4,0.831,26,reggae
"Medication (ft. Stephen Marley, Wiz Khalifa, Ty Dolla $ign) - Remix",Damian Marley,0.0223,0.813,245147,0.585,0.0,10,0.21,-6.856,0,0.266,84.995,4,0.847,65,reggae
Welcome To Jamrock,Damian Marley,0.0194,0.8009999999999999,213200,0.6659999999999999,0.0,7,0.281,-6.558,1,0.335,76.638,4,0.759,0,reggae
Echo,Dandy Dudes,0.000711,0.8270000000000001,198960,0.502,0.491,7,0.1369999999999999,-11.487,1,0.0918,125.889,4,0.335,1,reggae
Celebrate (feat. The Unlikely Candidates) [Alt Edit],Dirty Heads,0.225,0.6779999999999999,196637,0.602,0.0,1,0.1989999999999999,-7.305,1,0.065,134.97899999999998,4,0.325,38,reggae
Diamonds & Pearls,Dirty Heads,0.00161,0.8540000000000001,199995,0.619,0.0,2,0.201,-4.603,1,0.0641,130.01,4,0.0643,38,reggae
God Damn Liar,Dirty Heads,0.00887,0.723,181167,0.821,0.0,1,0.212,-5.23,0,0.0453,146.065,4,0.672,36,reggae
Listen To Me,Dirty Heads,0.0058,0.7609999999999999,233106,0.61,0.0,0,0.0717,-6.651,1,0.0467,109.999,4,0.244,58,reggae
Lonely For Me,Dirty Heads,0.0119,0.584,172081,0.493,0.0,8,0.335,-7.015,0,0.0896,156.189,4,0.444,35,reggae
So Glad You Made It (feat. Nick Hexum),Dirty Heads,0.0497,0.636,178654,0.691,0.0,8,0.291,-7.49,1,0.0364,84.02,4,0.26,36,reggae
Visions,Dirty Heads,0.0408,0.67,233790,0.8320000000000001,1.24e-5,0,0.0651,-5.795,1,0.0495,155.034,4,0.605,55,reggae
Visions (Dan the Automator Remix),Dirty Heads,0.2,0.614,229628,0.74,0.0039299999999999,2,0.0837,-3.917,0,0.0441,77.499,4,0.498,30,reggae
Visions (Rome Ramirez & Mohammed Al-Mubarak Remix),Dirty Heads,0.0034799999999999,0.55,177123,0.6890000000000001,0.0,5,0.124,-6.337000000000001,1,0.156,179.91099999999997,4,0.364,35,reggae
O E,Dre,0.409,0.561,198896,0.6859999999999999,0.0,9,0.0926,-7.742000000000001,0,0.2689999999999999,140.351,4,0.742,0,reggae
Furopa,Dubmichaley,8.909999999999998e-5,0.812,131557,0.72,0.946,9,0.0657,-9.061,1,0.149,124.005,4,0.855,4,reggae
Mi Bendicion,El Duo los Tres,0.111,0.807,260308,0.703,0.0,4,0.355,-7.045,1,0.0631,130.007,4,0.8009999999999999,52,reggae
Shine,Elephant Convoy,0.0821,0.797,225013,0.523,0.0212,8,0.113,-8.993,0,0.0294,126.031,4,0.605,15,reggae
Sad to Know (Discomix),Errol Dunkley,0.022,0.726,478500,0.174,0.0026,4,0.3329999999999999,-19.287,0,0.0957,77.64399999999999,4,0.5539999999999999,8,reggae
Solo Tu Voz (feat. Jaydan),Esencia Pr,0.616,0.728,218373,0.755,0.0,2,0.2689999999999999,-6.497000000000001,1,0.102,164.96099999999998,4,0.927,18,reggae
Shapes,Fox Diablo,0.0069099999999999,0.805,144405,0.625,0.953,9,0.177,-8.863999999999999,0,0.0508,122.999,4,0.687,46,reggae
Snow,Fox Diablo,8.65e-5,0.8079999999999999,144405,0.847,0.816,0,0.0988,-7.202000000000001,1,0.0512,123.017,4,0.7959999999999999,46,reggae
Wereno,Fox Diablo,0.00198,0.804,144405,0.6890000000000001,0.95,11,0.14,-8.164,0,0.0634,123.012,4,0.605,46,reggae
Private Secretary (Discomix),George Nooks,0.109,0.6990000000000001,485200,0.32,0.054,7,0.193,-18.685,1,0.154,147.477,4,0.529,5,reggae
Shoulders to the Wheel,Ginjah,0.8690000000000001,0.6920000000000001,251031,0.294,0.0,0,0.327,-9.59,0,0.0554,138.172,4,0.507,18,reggae
Acho Pu,Gomba Jahbari,0.0134,0.8420000000000001,312013,0.726,0.00911,7,0.093,-5.682,1,0.162,73.999,4,0.968,43,reggae
Calling You,Gyptian,0.0804,0.575,222635,0.501,0.0,1,0.125,-6.702999999999999,1,0.0759,180.172,4,0.4639999999999999,19,reggae
Crying,Gyptian,0.445,0.701,211649,0.535,0.0,0,0.0839,-5.85,1,0.12,148.885,4,0.624,14,reggae
Fire,Gyptian,0.000963,0.855,234290,0.696,0.00626,1,0.322,-5.907,1,0.0834,115.969,4,0.6709999999999999,5,reggae
I Want To,Gyptian,0.286,0.684,202370,0.75,0.0,5,0.0832,-7.652,1,0.049,107.026,4,0.904,30,reggae
Weak In The Knees,Gyptian,0.5429999999999999,0.653,277367,0.723,0.0,4,0.104,-3.92,0,0.0607,161.97899999999998,4,0.738,17,reggae
Weak In The Knees - Acoustic,Gyptian,0.936,0.563,256808,0.13,0.0,4,0.3,-16.954,0,0.0737,108.362,5,0.346,13,reggae
World a Girls,Gyptian,0.4,0.599,148507,0.925,0.0,11,0.155,-1.3330000000000002,0,0.228,100.02,4,0.532,16,reggae
Angel Fire,Hollie Cook,0.0658,0.597,250082,0.6629999999999999,0.179,10,0.111,-9.886,1,0.0668,175.8,4,0.924,36,reggae
Far From Me,Hollie Cook,0.0033799999999999,0.481,269677,0.605,0.0008539999999999,11,0.159,-10.237,0,0.0356,126.177,4,0.539,26,reggae
Freefalling,Hollie Cook,0.0393,0.65,218085,0.605,0.00296,2,0.0708,-8.856,1,0.0574,151.541,4,0.892,28,reggae
Ghostly Fading,Hollie Cook,0.0309,0.7090000000000001,238101,0.622,0.421,2,0.318,-8.224,0,0.0409999999999999,108.787,4,0.97,35,reggae
Lunar Addiction,Hollie Cook,0.0944,0.4639999999999999,259672,0.6890000000000001,0.0021,5,0.15,-8.244,1,0.0403,143.657,4,0.422,29,reggae
Stay Alive,Hollie Cook,0.00476,0.621,259852,0.759,0.00158,9,0.1159999999999999,-8.716000000000001,0,0.0382,146.991,4,0.73,37,reggae
Survive,Hollie Cook,0.0009939999999999,0.667,198302,0.677,0.0219,10,0.133,-9.165,1,0.0273,137.333,4,0.7759999999999999,37,reggae
Turn It Around,Hollie Cook,0.0445,0.66,253402,0.573,0.00921,9,0.105,-9.866,0,0.0308,127.1,4,0.8640000000000001,26,reggae
Vessel of Love,Hollie Cook,0.0931,0.687,210701,0.655,0.00824,10,0.633,-10.289,1,0.0405,138.968,4,0.866,28,reggae
Caring and Sharing (feat. Ico Flamez),I Wayne,0.481,0.6609999999999999,219011,0.563,0.0,2,0.366,-8.629,1,0.331,91.173,4,0.506,23,reggae
Too Much Badness,I Wayne,0.53,0.517,254592,0.7929999999999999,0.0,6,0.236,-4.488,0,0.1939999999999999,91.4,4,0.23,22,reggae
2GÜD2BTRÜ,Iration,0.359,0.706,250840,0.643,0.0,6,0.113,-6.162000000000001,0,0.042,84.001,4,0.787,47,reggae
All for You,Iration,0.7120000000000001,0.77,238987,0.364,0.0,11,0.139,-10.888,1,0.0338,115.981,4,0.675,51,reggae
Borderlines,Iration,0.00724,0.595,188773,0.818,0.0,11,0.142,-4.023,1,0.0257,95.035,4,0.565,42,reggae
Broken Promises,Iration,0.0147,0.7190000000000001,223093,0.765,0.00079,5,0.0485,-4.416,1,0.0674,167.956,4,0.525,50,reggae
Danger,Iration,0.0115,0.74,239373,0.7440000000000001,0.024,1,0.111,-5.702999999999999,0,0.0361,136.984,4,0.857,44,reggae
Fly with Me,Iration,0.0782,0.757,253827,0.6659999999999999,0.0001139999999999,7,0.0698,-5.858,0,0.0291,136.035,4,0.586,46,reggae
Know Your Name,Iration,0.0662,0.6990000000000001,181720,0.664,7.170000000000001e-5,5,0.149,-4.934,0,0.0302,94.988,4,0.8270000000000001,43,reggae
L.I.O.N. (Like It or Not) - Spotify Exclusive,Iration,0.0438,0.655,252120,0.5920000000000001,0.000637,4,0.0882,-5.747000000000001,0,0.0314,133.982,4,0.386,39,reggae
